schema	state_id	game	source_trace_artifact	source_trace_sha256	review_step_index	global_step_before	global_step_after	round_index	round_step_index	action_value	action_name	x_before	y_before	z_before	x_after	y_after	z_after	shape_before	color_before	rotation_before	shape_after	color_after	rotation_after	goals_completed_after	goal_count	steps_remaining_after	lives_after	transition_reason	round_completed_after_step	win_after_step	state_after_sha256
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	294	294	295	6	36	1	ACTION1	49	35	0	49	30	0	0	3	0	0	3	0	0	1	30	3	ok	false	false	90cc4d4da536b8955ce94b3fcc2c9b6d2a0e3b005168a4ef1396f00a95bd31bb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	295	295	296	6	37	1	ACTION1	49	30	0	49	25	0	0	3	0	0	3	0	0	1	28	3	ok	false	false	757b4fb024abb28f80a37d4db52ac1de6be224be7cc7605b9039c3c0c0e641bd
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	296	296	297	6	38	1	ACTION1	49	25	0	49	20	0	0	3	0	0	3	0	0	1	26	3	ok	false	false	09290971a0533e33c0853790cc4dd3215d5a47f0908bead9618615bf4443b599
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	297	297	298	6	39	1	ACTION1	49	20	0	49	15	0	0	3	0	0	3	0	0	1	24	3	ok	false	false	ab3470a001e11f8407e88d6647ea54d28847c6cffcc7072d8c4a1f7cfa96f8a2
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	298	298	299	6	40	4	ACTION4	49	15	0	54	15	0	0	3	0	0	3	1	0	1	22	3	ok	false	false	5cd0a3d7587c8e1283953716416f8a385002efa5242b0dccad9586ebc302d05e
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	299	299	300	6	41	2	ACTION2	54	15	0	54	20	0	0	3	1	0	3	2	0	1	20	3	ok	false	false	5f4605fe870b13cf37fa3bdaa68fd2129af6127400a945def68f79c059669ef9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	300	300	301	6	42	3	ACTION3	54	20	0	49	20	0	0	3	2	0	3	2	0	1	18	3	ok	false	false	c06906256f9fb12b437d285a355fabe982cfec9017d40dafd298dd7154937e8a
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	301	301	302	6	43	2	ACTION2	49	20	0	49	25	0	0	3	2	0	3	2	0	1	16	3	ok	false	false	8784a75c43627a969e4ce6189adfedc6c12197f1d3e0bd2cc1db41f8243cc0d9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	302	302	303	6	44	2	ACTION2	49	25	0	49	30	0	0	3	2	0	3	2	0	1	14	3	ok	false	false	bb3faee7f6a3a9aeb7f2462503974e293fb4a41c19d6a090ad3799f50e1270b6
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	303	303	304	6	45	2	ACTION2	49	30	0	49	35	0	0	3	2	0	3	2	0	1	12	3	ok	false	false	ac85945b606682863f6facb4efb2d7f2c2010b7426fddbf60844d64685a2c196
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	304	304	305	6	46	3	ACTION3	49	35	0	44	35	0	0	3	2	0	3	2	0	1	10	3	ok	false	false	b6c2c64bfc4adb2ba1f4635399e0205a3c3363849309aefc8a854c6f3d21eeb2
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	305	305	306	6	47	3	ACTION3	44	35	0	39	35	0	0	3	2	0	3	2	0	1	8	3	ok	false	false	1daa70d9a7286a6033f73e5c06ea6b741d55f57871f2df989a387437f195661b
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	306	306	307	6	48	1	ACTION1	39	35	0	29	30	0	0	3	2	0	3	2	0	1	6	3	ok	false	false	fe000e609ffd1eb8bc6841e175b41716834a16e899149657faa85da133626043
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	307	307	308	6	49	2	ACTION2	29	30	0	29	35	0	0	3	2	0	3	2	0	1	4	3	ok	false	false	15117d4cd1b8fce1b551d7caa508c2ff8199ee3dafb6bbac73596cdc00d002da
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	308	308	309	6	50	2	ACTION2	29	35	0	29	40	0	0	3	2	0	3	2	0	1	2	3	ok	false	false	c5e569a7188578460ee26355dd9d6e7a09930a764ad019bb281aae4ac289955d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	309	309	310	6	51	2	ACTION2	29	40	0	29	45	0	0	3	2	0	3	2	0	1	0	3	ok	false	false	e080b69b509dd859ce83dfd5122a65ea9a15d62436d9afe65b0e87d8d81023bf
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	310	310	311	6	52	2	ACTION2	29	45	0	29	50	0	0	3	2	0	3	2	1	1	-2	3	solved	true	true	e14af4489b3288b5b174008891583404b82f8733e171fe342b1d3562caea5c67
